time_sec,quad_ref_x,quad_ref_y,quad_ref_z,quad_actual_x,quad_actual_y,quad_actual_z,payload_ref_x,payload_ref_y,payload_ref_z,payload_actual_x,payload_actual_y,payload_actual_z,quad_ref_vx,quad_ref_vy,quad_ref_vz,quad_actual_vx,quad_actual_vy,quad_actual_vz,payload_ref_vx,payload_ref_vy,payload_ref_vz,payload_actual_vx,payload_actual_vy,payload_actual_vz
0.84974,1.80998,1.2291,2.62006,2.06012,1.0609,2.64356,1.88641,1.4668,2,1.8234,0.885425,2.04357,1.79485,0.434109,-0.0348608,0.987689,0.685153,0.0239561,1.86616,0.502117,0,-0.0314723,2.73275,-0.172792
0.859875,1.82807,1.23332,2.61972,2.06805,1.06623,2.64371,1.90521,1.47169,2,1.82332,0.907407,2.0423,1.78291,0.401565,-0.0328824,0.99468,0.646669,0.0141007,1.85389,0.464084,0,0.0113385,2.76229,-0.144441
0.869687,1.84532,1.23707,2.61941,2.07804,1.07246,2.64379,1.92316,1.47602,2,1.82371,0.935201,2.04105,1.77134,0.370198,-0.0309652,1.00207,0.599034,0.00151234,1.84199,0.427451,0,0.0684063,2.79593,-0.10481
0.879755,1.86321,1.24065,2.6191,2.08809,1.07821,2.64374,1.94175,1.48015,2,1.8247,0.963311,2.04022,1.75913,0.337353,-0.028948,1.00796,0.55212,-0.011506,1.82946,0.389117,0,0.129342,2.82542,-0.0608583
0.889733,1.88071,1.24386,2.61882,2.09819,1.0835,2.64356,1.95996,1.48385,2,1.82671,0.997398,2.03983,1.74698,0.304878,-0.0269447,1.01238,0.506129,-0.0250976,1.817,0.351236,0,0.207381,2.85455,-0.00299539
0.899862,1.89833,1.24678,2.61856,2.10833,1.08834,2.64324,1.97828,1.48721,2,1.82859,1.0203,2.03997,1.73454,0.271866,-0.0249004,1.01538,0.461153,-0.0391244,1.80424,0.312748,0,0.262288,2.8698,0.0384282
0.909834,1.91552,1.24932,2.61832,2.1185,1.09273,2.64277,1.99616,1.49013,2,1.83157,1.04907,2.04062,1.7222,0.239337,-0.0228792,1.01702,0.417287,-0.0534515,1.79159,0.274842,0,0.334059,2.88375,0.0931498
0.91972,1.93243,1.25152,2.61811,2.12867,1.09669,2.64217,2.01376,1.49266,2,1.83528,1.07795,2.04184,1.70984,0.207026,-0.0208658,1.01738,0.374582,-0.0678772,1.77895,0.237206,0,0.409146,2.89162,0.150818
0.929767,1.94961,1.25344,2.61791,2.13884,1.10023,2.64142,2.03164,1.49485,2,1.83976,1.10688,2.04365,1.69709,0.173905,-0.018797,1.01652,0.333192,-0.0824228,1.76589,0.198641,0,0.487254,2.89299,0.210879
0.939724,1.96642,1.25501,2.61773,2.149,1.10336,2.64052,2.04913,1.49664,2,1.84503,1.13579,2.04606,1.6844,0.141202,-0.0167503,1.01453,0.293194,-0.096987,1.75291,0.160575,0,0.568091,2.8875,0.272831
